src,dst,count,source_events,empirical_probability
K16:L11:w1-1-1-1-1-2-2-1-1-3-2:b1,K15:L10:w1-1-1-1-2-2-1-1-3-2:b1,34,34,1.0
K16:L11:w1-1-1-2-1-2-1-1-1-3-2:b1,K7:L5:w1-1-2-1-2:b1,34,34,1.0
K15:L14:w1-1-1-1-1-1-1-1-1-1-1-1-1-2:b1,K14:L13:w1-1-1-1-1-1-1-1-1-1-1-1-2:b1,34,42,0.8095238095238095
K16:L12:w1-1-1-1-1-1-2-1-1-1-3-2:b1,K15:L11:w1-1-1-1-1-2-1-1-1-3-2:b1,33,33,1.0
K16:L12:w1-1-1-1-1-1-3-1-1-2-1-2:b1,K15:L11:w1-1-1-1-1-3-1-1-2-1-2:b1,33,33,1.0
K5:L4:w1-1-1-2:b3,K4:L3:w1-1-2:b1,33,33,1.0
K16:L11:w1-1-1-1-2-3-1-1-2-1-2:b1,K15:L10:w1-1-1-2-3-1-1-2-1-2:b1,33,33,1.0
K16:L12:w1-1-1-1-1-1-3-1-1-1-2-2:b1,K15:L11:w1-1-1-1-1-3-1-1-1-2-2:b1,33,33,1.0
K16:L11:w1-1-1-1-1-2-1-3-1-2-2:b1,K15:L10:w1-1-1-1-2-1-3-1-2-2:b1,33,33,1.0
K16:L11:w1-1-1-1-1-2-3-1-1-2-2:b1,K15:L10:w1-1-1-1-2-3-1-1-2-2:b1,33,33,1.0
K16:L11:w1-1-1-1-2-2-2-1-2-1-2:b1,K15:L10:w1-1-1-2-2-2-1-2-1-2:b1,33,33,1.0
K16:L11:w1-1-1-2-2-1-2-1-1-2-2:b1,K9:L6:w1-1-2-2-1-2:b1,33,35,0.9428571428571428
K16:L11:w1-1-1-1-3-1-1-2-1-2-2:b1,K15:L10:w1-1-1-3-1-1-2-1-2-2:b1,33,33,1.0
K16:L12:w1-1-1-1-1-1-1-2-2-2-1-2:b1,K15:L11:w1-1-1-1-1-1-2-2-2-1-2:b1,33,33,1.0
K16:L12:w1-1-1-1-1-1-1-1-2-1-3-2:b1,K15:L11:w1-1-1-1-1-1-1-2-1-3-2:b1,33,33,1.0
K16:L13:w1-1-1-1-1-1-1-1-1-2-2-1-2:b1,K15:L12:w1-1-1-1-1-1-1-1-2-2-1-2:b1,33,33,1.0
K16:L11:w1-1-1-1-1-2-1-4-1-1-2:b1,K15:L10:w1-1-1-1-2-1-4-1-1-2:b1,33,33,1.0
K16:L11:w1-1-1-1-1-1-1-1-1-5-2:b1,K15:L10:w1-1-1-1-1-1-1-1-5-2:b1,33,33,1.0
K15:L13:w1-1-1-1-1-1-1-2-1-1-1-1-2:b1,K14:L12:w1-1-1-1-1-1-2-1-1-1-1-2:b1,33,41,0.8048780487804879
K16:L11:w1-1-1-1-1-3-2-1-1-2-2:b1,K15:L10:w1-1-1-1-3-2-1-1-2-2:b1,33,33,1.0
K16:L11:w1-1-1-1-2-2-1-1-1-3-2:b1,K15:L10:w1-1-1-2-2-1-1-1-3-2:b1,33,33,1.0
K6:L4:w1-1-1-3:b1,K9:L6:w1-1-1-1-3-2:b1,32,6057,0.005283143470364867
K16:L11:w1-1-1-1-2-1-2-1-1-2-3:b1,K15:L10:w1-1-1-2-1-2-1-1-2-3:b1,32,32,1.0
K16:L12:w1-1-1-1-1-1-1-1-1-3-2-2:b1,K15:L11:w1-1-1-1-1-1-1-1-3-2-2:b1,32,32,1.0
K11:L7:w1-1-1-1-1-4-2:b1,K3:L2:w1-2:b1,32,278,0.11510791366906475
K16:L11:w1-1-1-1-2-1-1-3-1-2-2:b1,K15:L10:w1-1-1-2-1-1-3-1-2-2:b1,32,32,1.0
K16:L11:w1-1-1-1-2-1-2-2-2-1-2:b1,K15:L10:w1-1-1-2-1-2-2-2-1-2:b1,32,32,1.0
K16:L11:w1-1-1-1-2-1-1-2-3-1-2:b1,K15:L10:w1-1-1-2-1-1-2-3-1-2:b1,32,32,1.0
K6:L4:w1-1-1-3:b1,K9:L6:w1-1-1-2-1-3:b1,32,6057,0.005283143470364867
K16:L11:w1-1-1-1-3-2-1-1-1-2-2:b1,K6:L4:w1-1-1-3:b1,32,32,1.0
K16:L11:w1-1-1-1-1-1-2-1-2-3-2:b1,K15:L10:w1-1-1-1-1-2-1-2-3-2:b1,32,32,1.0
K16:L11:w1-1-1-2-1-1-2-2-2-1-2:b1,K4:L3:w1-1-2:b2,32,32,1.0
K16:L11:w1-1-1-1-2-1-1-1-2-3-2:b1,K5:L4:w1-1-1-2:b2,32,32,1.0
K6:L4:w1-1-1-3:b2,K9:L6:w1-1-1-3-1-2:b1,32,273,0.11721611721611722
K15:L10:w1-1-1-3-1-1-2-1-1-3:b1,K9:L6:w1-1-2-1-1-3:b1,32,52,0.6153846153846154
K16:L11:w1-1-1-1-1-2-1-1-2-2-3:b1,K15:L10:w1-1-1-1-2-1-1-2-2-3:b1,32,32,1.0
K16:L11:w1-1-1-1-2-1-2-1-1-3-2:b1,K15:L10:w1-1-1-2-1-2-1-1-3-2:b1,32,32,1.0
K16:L12:w1-1-1-1-1-3-1-1-1-1-2-2:b1,K7:L5:w1-1-1-1-3:b1,32,32,1.0
K16:L11:w1-1-1-3-1-1-2-1-1-2-2:b1,K4:L3:w1-1-2:b2,32,32,1.0
K16:L11:w1-1-1-1-2-2-2-1-1-2-2:b1,K15:L10:w1-1-1-2-2-2-1-1-2-2:b1,32,32,1.0
K16:L12:w1-1-1-1-1-1-1-3-1-1-2-2:b1,K15:L11:w1-1-1-1-1-1-3-1-1-2-2:b1,32,32,1.0
K16:L12:w1-1-1-1-2-1-1-2-1-1-2-2:b1,K15:L11:w1-1-1-2-1-1-2-1-1-2-2:b1,32,32,1.0
K16:L13:w1-1-1-1-1-1-1-2-2-1-1-1-2:b1,K15:L12:w1-1-1-1-1-1-2-2-1-1-1-2:b1,31,31,1.0
K16:L12:w1-1-1-1-2-1-1-3-1-1-1-2:b1,K10:L7:w1-1-1-2-1-1-3:b1,31,32,0.96875
K3:L2:w1-2:b1,K10:L8:w1-1-1-1-2-1-1-2:b1,31,50343,0.00061577577816181
K16:L11:w1-1-1-1-3-1-1-2-2-1-2:b1,K15:L10:w1-1-1-3-1-1-2-2-1-2:b1,31,31,1.0
K16:L11:w1-1-1-1-1-1-2-2-1-3-2:b1,K15:L10:w1-1-1-1-1-2-2-1-3-2:b1,31,31,1.0
K16:L12:w1-1-1-1-1-1-1-1-1-2-3-2:b1,K15:L11:w1-1-1-1-1-1-1-1-2-3-2:b1,31,31,1.0
K16:L11:w1-1-1-2-1-1-3-2-1-1-2:b1,K11:L7:w1-1-2-1-1-3-2:b1,31,31,1.0
K16:L11:w1-1-1-1-1-1-1-4-1-2-2:b1,K15:L10:w1-1-1-1-1-1-4-1-2-2:b1,31,31,1.0
K16:L11:w1-1-1-1-1-1-1-1-2-4-2:b1,K15:L10:w1-1-1-1-1-1-1-2-4-2:b1,31,31,1.0
K16:L12:w1-1-1-1-1-1-2-1-1-2-2-2:b1,K15:L11:w1-1-1-1-1-2-1-1-2-2-2:b1,31,31,1.0
K16:L11:w1-1-1-1-1-1-1-2-2-2-3:b1,K15:L10:w1-1-1-1-1-1-2-2-2-3:b1,31,31,1.0
K16:L11:w1-1-1-2-1-1-2-1-3-1-2:b1,K4:L3:w1-1-2:b2,31,31,1.0
K16:L11:w1-1-1-1-2-1-1-1-2-2-3:b1,K5:L4:w1-1-1-2:b2,31,31,1.0
K16:L12:w1-1-1-1-1-1-1-2-1-2-2-2:b1,K15:L11:w1-1-1-1-1-1-2-1-2-2-2:b1,31,31,1.0
K16:L12:w1-1-1-1-1-1-1-2-1-1-3-2:b1,K15:L11:w1-1-1-1-1-1-2-1-1-3-2:b1,31,31,1.0
K16:L11:w1-1-1-1-1-4-1-1-1-2-2:b1,K15:L10:w1-1-1-1-4-1-1-1-2-2:b1,31,31,1.0
K16:L12:w1-1-1-1-1-2-2-1-1-1-2-2:b1,K15:L11:w1-1-1-1-2-2-1-1-1-2-2:b1,31,31,1.0
K16:L14:w1-1-1-1-1-1-1-1-1-1-1-1-2-2:b1,K15:L13:w1-1-1-1-1-1-1-1-1-1-1-2-2:b1,30,30,1.0
K16:L11:w1-1-1-1-2-1-2-2-1-1-3:b1,K15:L10:w1-1-1-2-1-2-2-1-1-3:b1,30,30,1.0
K16:L12:w1-1-1-1-2-1-1-2-1-2-1-2:b1,K15:L11:w1-1-1-2-1-1-2-1-2-1-2:b1,30,30,1.0
K16:L11:w1-1-1-1-1-1-2-1-1-4-2:b1,K15:L10:w1-1-1-1-1-2-1-1-4-2:b1,30,30,1.0
K11:L7:w1-1-1-3-1-1-3:b1,K3:L2:w1-2:b1,30,308,0.09740259740259741
K16:L11:w1-1-1-1-1-3-2-2-1-1-2:b1,K15:L10:w1-1-1-1-3-2-2-1-1-2:b1,30,30,1.0
K16:L13:w1-1-1-1-1-1-1-2-1-1-2-1-2:b1,K15:L12:w1-1-1-1-1-1-2-1-1-2-1-2:b1,30,30,1.0
K16:L11:w1-1-1-1-3-1-3-1-1-1-2:b1,K6:L4:w1-1-1-3:b1,30,30,1.0
K16:L11:w1-1-1-1-1-2-1-2-1-2-3:b1,K15:L10:w1-1-1-1-2-1-2-1-2-3:b1,30,30,1.0
K16:L12:w1-1-1-1-1-1-1-2-1-3-1-2:b1,K15:L11:w1-1-1-1-1-1-2-1-3-1-2:b1,30,30,1.0
K3:L2:w1-2:b1,K14:L9:w1-1-2-1-2-2-2-1-2:b1,30,50343,0.0005959120433823967
K3:L2:w1-2:b1,K11:L8:w1-1-1-2-1-1-2-2:b1,30,50343,0.0005959120433823967
K16:L12:w1-1-1-1-2-1-1-1-2-2-1-2:b1,K5:L4:w1-1-1-2:b2,30,30,1.0
K16:L11:w1-1-1-1-2-1-1-1-4-1-2:b1,K15:L10:w1-1-1-2-1-1-1-4-1-2:b1,30,30,1.0
K16:L11:w1-1-1-1-3-1-1-3-1-1-2:b1,K15:L10:w1-1-1-3-1-1-3-1-1-2:b1,30,30,1.0
K3:L2:w1-2:b1,K14:L9:w1-1-2-1-2-2-1-2-2:b1,30,50343,0.0005959120433823967
K16:L11:w1-1-1-1-1-1-4-1-1-2-2:b1,K15:L10:w1-1-1-1-1-4-1-1-2-2:b1,30,30,1.0
K16:L11:w1-1-1-1-1-2-2-1-2-1-3:b1,K15:L10:w1-1-1-1-2-2-1-2-1-3:b1,30,30,1.0
K16:L11:w1-1-1-1-1-1-1-3-1-3-2:b1,K15:L10:w1-1-1-1-1-1-3-1-3-2:b1,30,30,1.0
K16:L12:w1-1-1-1-1-1-1-3-1-2-1-2:b1,K15:L11:w1-1-1-1-1-1-3-1-2-1-2:b1,30,30,1.0
K16:L11:w1-1-1-1-1-2-1-1-2-3-2:b1,K15:L10:w1-1-1-1-2-1-1-2-3-2:b1,30,30,1.0
K16:L11:w1-1-1-1-1-1-2-3-2-1-2:b1,K15:L10:w1-1-1-1-1-2-3-2-1-2:b1,30,30,1.0
K16:L13:w1-1-1-1-1-1-1-1-1-1-3-1-2:b1,K15:L12:w1-1-1-1-1-1-1-1-1-3-1-2:b1,30,30,1.0
K16:L11:w1-1-1-2-2-1-1-2-2-1-2:b1,K6:L4:w1-1-2-2:b2,30,30,1.0
K16:L11:w1-1-1-3-1-2-1-1-2-1-2:b1,K3:L2:w1-2:b1,30,30,1.0
K16:L12:w1-1-1-1-1-1-1-1-3-2-1-2:b1,K15:L11:w1-1-1-1-1-1-1-3-2-1-2:b1,30,30,1.0
K16:L11:w1-1-1-2-1-1-2-1-2-1-3:b1,K4:L3:w1-1-2:b2,30,30,1.0
K16:L11:w1-1-1-1-1-2-1-1-1-4-2:b1,K15:L10:w1-1-1-1-2-1-1-1-4-2:b1,30,30,1.0
K16:L11:w1-1-1-1-3-1-1-1-2-2-2:b1,K6:L4:w1-1-1-3:b1,30,30,1.0
K16:L12:w1-1-1-1-1-2-1-1-1-1-3-2:b1,K15:L11:w1-1-1-1-2-1-1-1-1-3-2:b1,30,30,1.0
K16:L13:w1-1-1-1-1-1-1-1-1-2-1-2-2:b1,K15:L12:w1-1-1-1-1-1-1-1-2-1-2-2:b1,30,30,1.0
K16:L11:w1-1-1-3-1-2-1-2-1-1-2:b1,K11:L7:w1-1-3-1-2-1-2:b1,29,29,1.0
K16:L11:w1-1-1-1-2-2-1-2-2-1-2:b1,K15:L10:w1-1-1-2-2-1-2-2-1-2:b1,29,29,1.0
K16:L11:w1-1-2-1-2-1-2-1-1-2-2:b1,K3:L2:w1-2:b3,29,29,1.0
K16:L12:w1-1-1-1-1-1-2-2-1-2-1-2:b1,K15:L11:w1-1-1-1-1-2-2-1-2-1-2:b1,29,29,1.0
K16:L12:w1-1-1-1-2-1-2-1-1-2-1-2:b1,K15:L11:w1-1-1-2-1-2-1-1-2-1-2:b1,29,29,1.0
K16:L11:w1-1-1-1-1-3-2-1-2-1-2:b1,K15:L10:w1-1-1-1-3-2-1-2-1-2:b1,29,29,1.0
K16:L11:w1-1-1-2-1-2-2-1-2-1-2:b1,K15:L10:w1-1-2-1-2-2-1-2-1-2:b1,29,29,1.0
K16:L11:w1-1-1-1-1-1-2-2-3-1-2:b1,K15:L10:w1-1-1-1-1-2-2-3-1-2:b1,29,29,1.0
K16:L11:w1-1-1-1-1-1-2-1-1-2-4:b1,K15:L10:w1-1-1-1-1-2-1-1-2-4:b1,29,29,1.0
K16:L11:w1-1-1-1-1-1-1-5-1-1-2:b1,K15:L10:w1-1-1-1-1-1-5-1-1-2:b1,29,29,1.0
K16:L11:w1-1-1-1-1-1-1-4-2-1-2:b1,K15:L10:w1-1-1-1-1-1-4-2-1-2:b1,29,29,1.0
K3:L2:w1-2:b1,K11:L7:w1-1-1-1-1-1-5:b1,29,50343,0.0005760483086029836
K16:L11:w1-1-1-1-1-1-1-2-1-4-2:b1,K15:L10:w1-1-1-1-1-1-2-1-4-2:b1,29,29,1.0
K16:L11:w1-1-1-1-1-2-2-2-1-2-2:b1,K15:L10:w1-1-1-1-2-2-2-1-2-2:b1,29,29,1.0
K16:L11:w1-1-1-1-1-3-1-1-1-3-2:b1,K15:L10:w1-1-1-1-3-1-1-1-3-2:b1,29,29,1.0
K16:L11:w1-1-1-1-2-3-1-1-1-2-2:b1,K5:L4:w1-1-1-2:b1,29,29,1.0
K16:L12:w1-1-1-1-1-1-1-1-1-1-4-2:b1,K15:L11:w1-1-1-1-1-1-1-1-1-4-2:b1,29,29,1.0
K16:L13:w1-1-1-1-1-1-2-1-1-1-1-2-2:b1,K15:L12:w1-1-1-1-1-2-1-1-1-1-2-2:b1,29,29,1.0
K16:L13:w1-1-1-1-1-1-1-1-1-1-1-3-2:b1,K15:L12:w1-1-1-1-1-1-1-1-1-1-3-2:b1,29,29,1.0
K3:L2:w1-2:b1,K13:L9:w1-1-2-1-2-1-1-2-2:b1,28,50343,0.0005561845738235703
K16:L13:w1-1-1-1-1-2-1-1-1-2-1-1-2:b1,K15:L12:w1-1-1-1-2-1-1-1-2-1-1-2:b1,28,28,1.0
K16:L11:w1-1-1-1-3-1-2-1-2-1-2:b1,K15:L10:w1-1-1-3-1-2-1-2-1-2:b1,28,28,1.0
K16:L11:w1-1-1-2-2-1-2-1-2-1-2:b1,K15:L10:w1-1-2-2-1-2-1-2-1-2:b1,28,28,1.0
K3:L2:w1-2:b1,K12:L8:w1-1-1-2-2-1-2-2:b1,28,50343,0.0005561845738235703
K16:L11:w1-1-1-1-2-2-1-1-3-1-2:b1,K15:L10:w1-1-1-2-2-1-1-3-1-2:b1,28,28,1.0
K16:L11:w1-1-1-1-3-1-1-1-3-1-2:b1,K6:L4:w1-1-1-3:b2,28,28,1.0
K16:L11:w1-1-1-1-1-1-3-1-2-1-3:b1,K15:L10:w1-1-1-1-1-3-1-2-1-3:b1,28,28,1.0
K16:L11:w1-1-1-1-1-1-1-2-1-2-4:b1,K15:L10:w1-1-1-1-1-1-2-1-2-4:b1,28,28,1.0
K3:L2:w1-2:b1,K12:L8:w1-1-1-1-3-2-1-2:b1,28,50343,0.0005561845738235703
K16:L12:w1-1-1-1-1-1-1-1-3-1-1-3:b1,K15:L11:w1-1-1-1-1-1-1-3-1-1-3:b1,28,28,1.0
K16:L11:w1-1-1-2-1-1-3-1-2-1-2:b1,K15:L10:w1-1-2-1-1-3-1-2-1-2:b1,28,28,1.0
K16:L11:w1-1-1-1-1-1-1-3-2-1-3:b1,K15:L10:w1-1-1-1-1-1-3-2-1-3:b1,28,28,1.0
K16:L11:w1-1-1-1-1-1-3-1-3-1-2:b1,K15:L10:w1-1-1-1-1-3-1-3-1-2:b1,28,28,1.0
K16:L11:w1-1-1-1-2-1-1-2-1-2-3:b1,K15:L10:w1-1-1-2-1-1-2-1-2-3:b1,28,28,1.0
K16:L11:w1-1-1-1-1-1-1-1-4-1-3:b1,K15:L10:w1-1-1-1-1-1-1-4-1-3:b1,28,28,1.0
K16:L11:w1-1-1-1-1-1-3-2-2-1-2:b1,K15:L10:w1-1-1-1-1-3-2-2-1-2:b1,28,28,1.0
K16:L12:w1-1-1-1-1-1-3-1-2-1-1-2:b1,K15:L11:w1-1-1-1-1-3-1-2-1-1-2:b1,28,28,1.0
K16:L11:w1-1-1-2-1-1-1-3-2-1-2:b1,K4:L3:w1-1-2:b1,28,28,1.0
K16:L11:w1-1-1-1-1-1-1-1-3-2-3:b1,K15:L10:w1-1-1-1-1-1-1-3-2-3:b1,28,28,1.0
K16:L11:w1-1-1-1-1-2-2-1-3-1-2:b1,K15:L10:w1-1-1-1-2-2-1-3-1-2:b1,28,28,1.0
K16:L11:w1-1-1-1-1-4-1-1-2-1-2:b1,K15:L10:w1-1-1-1-4-1-1-2-1-2:b1,28,28,1.0
K6:L4:w1-1-1-3:b1,K5:L4:w1-1-1-2:b2,28,6057,0.004622750536569259
K16:L11:w1-1-1-1-1-2-1-1-4-1-2:b1,K15:L10:w1-1-1-1-2-1-1-4-1-2:b1,28,28,1.0
K16:L11:w1-1-1-1-2-1-3-1-2-1-2:b1,K15:L10:w1-1-1-2-1-3-1-2-1-2:b1,28,28,1.0
K16:L11:w1-1-1-2-1-2-1-1-3-1-2:b1,K15:L10:w1-1-2-1-2-1-1-3-1-2:b1,28,28,1.0
K16:L11:w1-1-1-1-1-1-1-2-1-3-3:b1,K15:L10:w1-1-1-1-1-1-2-1-3-3:b1,28,28,1.0
K16:L11:w1-1-1-1-1-2-1-1-1-3-3:b1,K15:L10:w1-1-1-1-2-1-1-1-3-3:b1,28,28,1.0
K16:L12:w1-1-1-1-1-2-1-1-1-3-1-2:b1,K15:L11:w1-1-1-1-2-1-1-1-3-1-2:b1,28,28,1.0
K16:L12:w1-1-1-1-1-2-1-1-2-2-1-2:b1,K15:L11:w1-1-1-1-2-1-1-2-2-1-2:b1,28,28,1.0
K16:L12:w1-1-1-1-1-1-1-1-1-2-2-3:b1,K15:L11:w1-1-1-1-1-1-1-1-2-2-3:b1,28,28,1.0
K16:L13:w1-1-1-1-1-1-1-1-2-1-1-2-2:b1,K15:L12:w1-1-1-1-1-1-1-2-1-1-2-2:b1,28,28,1.0
K3:L2:w1-2:b1,K11:L8:w1-1-1-1-2-1-2-2:b1,27,50343,0.000536320839044157
K16:L12:w1-1-1-1-1-3-1-1-1-2-1-2:b1,K15:L11:w1-1-1-1-3-1-1-1-2-1-2:b1,27,27,1.0
K16:L12:w1-1-1-1-1-2-2-1-1-2-1-2:b1,K15:L11:w1-1-1-1-2-2-1-1-2-1-2:b1,27,27,1.0
K16:L11:w1-1-1-1-1-2-3-1-2-1-2:b1,K15:L10:w1-1-1-1-2-3-1-2-1-2:b1,27,27,1.0
K16:L12:w1-1-1-1-1-1-1-2-2-1-1-3:b1,K15:L11:w1-1-1-1-1-1-2-2-1-1-3:b1,27,27,1.0
K3:L2:w1-2:b1,K14:L9:w1-1-2-2-1-2-2-1-2:b1,27,50343,0.000536320839044157
K3:L2:w1-2:b1,K11:L7:w1-1-1-1-4-1-2:b1,27,50343,0.000536320839044157
K16:L11:w1-1-1-2-1-2-1-1-1-2-3:b1,K7:L5:w1-1-2-1-2:b1,27,27,1.0
K16:L11:w1-1-1-1-1-2-2-2-2-1-2:b1,K15:L10:w1-1-1-1-2-2-2-2-1-2:b1,27,27,1.0
K16:L11:w1-1-1-1-1-2-3-2-1-1-2:b1,K15:L10:w1-1-1-1-2-3-2-1-1-2:b1,27,27,1.0
K16:L11:w1-1-1-1-3-2-1-2-1-1-2:b1,K15:L10:w1-1-1-3-2-1-2-1-1-2:b1,27,27,1.0
K16:L11:w1-1-1-2-1-1-1-4-1-1-2:b1,K4:L3:w1-1-2:b1,27,27,1.0
K16:L12:w1-1-1-1-1-3-1-1-2-1-1-2:b1,K15:L11:w1-1-1-1-3-1-1-2-1-1-2:b1,27,27,1.0
K16:L11:w1-1-1-2-1-3-1-2-1-1-2:b1,K11:L7:w1-1-2-1-3-1-2:b1,27,27,1.0
K16:L11:w1-1-1-2-2-1-2-2-1-1-2:b1,K11:L7:w1-1-2-2-1-2-2:b1,27,28,0.9642857142857143
K16:L12:w1-1-1-1-1-1-1-1-2-3-1-2:b1,K15:L11:w1-1-1-1-1-1-1-2-3-1-2:b1,27,27,1.0
K16:L12:w1-1-1-1-1-2-1-1-3-1-1-2:b1,K15:L11:w1-1-1-1-2-1-1-3-1-1-2:b1,27,27,1.0
K16:L12:w1-1-1-2-1-1-2-1-2-1-1-2:b1,K4:L3:w1-1-2:b2,27,27,1.0
K16:L12:w1-1-1-1-1-1-1-1-1-3-1-3:b1,K15:L11:w1-1-1-1-1-1-1-1-3-1-3:b1,27,27,1.0
K14:L9:w1-1-1-4-1-1-2-1-2:b1,K7:L5:w1-1-2-1-2:b1,27,77,0.35064935064935066
K3:L2:w1-2:b1,K7:L5:w1-1-1-2-2:b2,27,50343,0.000536320839044157
K16:L11:w1-1-1-1-1-1-2-1-4-1-2:b1,K15:L10:w1-1-1-1-1-2-1-4-1-2:b1,27,27,1.0
K16:L11:w1-1-1-1-1-1-4-1-2-1-2:b1,K15:L10:w1-1-1-1-1-4-1-2-1-2:b1,27,27,1.0
K16:L11:w1-1-1-1-1-2-1-2-3-1-2:b1,K15:L10:w1-1-1-1-2-1-2-3-1-2:b1,27,27,1.0
K16:L11:w1-1-1-1-1-2-2-1-1-2-3:b1,K15:L10:w1-1-1-1-2-2-1-1-2-3:b1,27,27,1.0
K16:L11:w1-1-1-2-1-3-1-1-2-1-2:b1,K4:L3:w1-1-2:b1,27,27,1.0
K16:L12:w1-1-1-1-1-2-1-2-1-2-1-2:b1,K15:L11:w1-1-1-1-2-1-2-1-2-1-2:b1,27,27,1.0
K16:L12:w1-1-1-1-2-2-1-1-2-1-1-2:b1,K15:L11:w1-1-1-2-2-1-1-2-1-1-2:b1,27,27,1.0
K16:L12:w1-1-1-1-2-2-1-1-1-2-1-2:b1,K7:L5:w1-1-1-2-2:b1,27,27,1.0
K16:L12:w1-1-1-1-1-1-1-1-2-1-2-3:b1,K15:L11:w1-1-1-1-1-1-1-2-1-2-3:b1,27,27,1.0
K16:L13:w1-1-1-1-1-1-1-1-2-1-2-1-2:b1,K15:L12:w1-1-1-1-1-1-1-2-1-2-1-2:b1,27,27,1.0
K16:L12:w1-1-1-1-1-1-2-1-1-1-2-3:b1,K15:L11:w1-1-1-1-1-2-1-1-1-2-3:b1,27,27,1.0
K15:L10:w1-1-1-1-4-1-1-1-2-2:b1,K7:L5:w1-1-1-2-2:b1,27,57,0.47368421052631576
K16:L12:w1-1-1-1-1-1-2-1-1-3-1-2:b1,K15:L11:w1-1-1-1-1-2-1-1-3-1-2:b1,26,26,1.0
K16:L11:w1-1-1-1-1-4-1-2-1-1-2:b1,K15:L10:w1-1-1-1-4-1-2-1-1-2:b1,26,26,1.0
K16:L12:w1-1-1-1-1-2-1-2-2-1-1-2:b1,K15:L11:w1-1-1-1-2-1-2-2-1-1-2:b1,26,26,1.0
K15:L11:w1-1-1-1-2-1-1-2-1-2-2:b1,K16:L11:w1-1-1-2-1-1-2-1-2-2-2:b1,26,71,0.36619718309859156
K3:L2:w1-2:b1,K14:L9:w1-1-2-1-2-1-2-2-2:b1,26,50343,0.0005164571042647439
K16:L11:w1-1-1-1-1-3-1-1-3-1-2:b1,K15:L10:w1-1-1-1-3-1-1-3-1-2:b1,26,26,1.0
K16:L12:w1-1-1-1-1-1-2-2-2-1-1-2:b1,K15:L11:w1-1-1-1-1-2-2-2-1-1-2:b1,26,26,1.0
K16:L13:w1-1-1-1-1-1-1-1-2-2-1-1-2:b1,K15:L12:w1-1-1-1-1-1-1-2-2-1-1-2:b1,26,26,1.0
K6:L4:w1-1-1-3:b1,K9:L7:w1-1-1-2-1-1-2:b1,26,6057,0.004292554069671455
K16:L11:w1-1-1-1-2-3-2-1-1-1-2:b1,K5:L4:w1-1-1-2:b1,26,26,1.0
K3:L2:w1-2:b1,K11:L8:w1-1-1-2-1-1-1-3:b1,26,50343,0.0005164571042647439
K16:L11:w1-1-1-1-2-1-1-3-2-1-2:b1,K15:L10:w1-1-1-2-1-1-3-2-1-2:b1,26,26,1.0
K16:L11:w1-1-1-1-1-1-2-2-1-2-3:b1,K15:L10:w1-1-1-1-1-2-2-1-2-3:b1,26,26,1.0
K16:L12:w1-1-1-1-1-1-1-1-2-2-1-3:b1,K15:L11:w1-1-1-1-1-1-1-2-2-1-3:b1,26,26,1.0
K6:L4:w1-1-1-3:b1,K8:L6:w1-1-1-1-2-2:b1,26,6057,0.004292554069671455
K16:L11:w1-1-1-1-1-1-4-2-1-1-2:b1,K15:L10:w1-1-1-1-1-4-2-1-1-2:b1,26,26,1.0
K16:L11:w1-1-1-2-1-2-2-2-1-1-2:b1,K11:L7:w1-1-2-1-2-2-2:b1,26,26,1.0
K16:L11:w1-1-1-1-1-1-1-2-4-1-2:b1,K15:L10:w1-1-1-1-1-1-2-4-1-2:b1,26,26,1.0
K16:L11:w1-1-1-1-1-1-2-1-3-1-3:b1,K15:L10:w1-1-1-1-1-2-1-3-1-3:b1,26,26,1.0
K16:L12:w1-1-1-1-2-1-2-2-1-1-1-2:b1,K10:L7:w1-1-1-2-1-2-2:b1,26,26,1.0
K16:L12:w1-1-1-1-1-2-2-1-2-1-1-2:b1,K15:L11:w1-1-1-1-2-2-1-2-1-1-2:b1,26,26,1.0
K16:L11:w1-1-1-1-1-1-1-3-3-1-2:b1,K15:L10:w1-1-1-1-1-1-3-3-1-2:b1,26,26,1.0
K16:L13:w1-1-1-1-1-1-2-1-1-2-1-1-2:b1,K15:L12:w1-1-1-1-1-2-1-1-2-1-1-2:b1,26,26,1.0
K16:L11:w1-1-1-1-1-1-2-1-1-3-3:b1,K15:L10:w1-1-1-1-1-2-1-1-3-3:b1,26,26,1.0
K16:L11:w1-1-1-1-1-1-1-1-5-1-2:b1,K15:L10:w1-1-1-1-1-1-1-5-1-2:b1,26,26,1.0
K11:L7:w1-1-1-1-1-1-5:b1,K3:L2:w1-2:b1,26,266,0.09774436090225563
K3:L2:w1-2:b1,K3:L2:w1-2:b4,26,50343,0.0005164571042647439
K16:L11:w1-1-1-1-1-1-1-1-1-4-3:b1,K15:L10:w1-1-1-1-1-1-1-1-4-3:b1,26,26,1.0
K16:L11:w1-1-1-1-1-1-1-1-2-3-3:b1,K15:L10:w1-1-1-1-1-1-1-2-3-3:b1,26,26,1.0
K16:L11:w1-1-1-1-1-1-1-3-1-2-3:b1,K15:L10:w1-1-1-1-1-1-3-1-2-3:b1,26,26,1.0
K16:L12:w1-1-1-1-1-1-2-1-2-2-1-2:b1,K15:L11:w1-1-1-1-1-2-1-2-2-1-2:b1,26,26,1.0
K16:L11:w1-1-1-1-1-3-1-1-1-2-3:b1,K15:L10:w1-1-1-1-3-1-1-1-2-3:b1,26,26,1.0
